"feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21","target"
0.0720855716014366,0.222477986391009,0.052212362896044,0.329380374226356,0.428279927833321,0.247540278224513,0.36240138091983,0.187306207132997,0.214688092922883,0.505784357817136,0.279870191189879,0.669816993575878,0.875480743060993,0.767697191926055,0.145992198889115,0.0366294542597271,0.0693549525651272,0.0523806991706413,0.868473428187843,0.329617498756152,0.0925801386049376,0
0.280651563283719,0.823222899154207,0.208429172586855,0.774715816822622,0.837561433506749,0.539990440253711,0.414079231996806,0.396709735110482,0.718760596323949,0.719061402735623,0.624169268423187,0.770073581190472,0.52596005637153,0.207355622981611,0.494503711474871,0.191133668626299,0.23268561112161,0.312593937069008,0.479428638107736,0.491719557935903,0.187560474025551,1
0.821654602279243,0.0481824548746822,0.613165176819807,0.750092539317253,0.946504038142124,0.998109226398943,0.536270720431018,0.626353055393621,0.54198247308738,0.0632849472936437,0.79660349814441,0.0121410687520517,0.394472469867799,0.583620229498909,0.636280913782289,0.700983919219812,0.58071962489213,0.522936692041505,0.801702249525368,0.950441827022898,0.457258967977917,0
0.0315466314626718,0.741926310132202,0.0821694954988009,0.432904904508298,0.914000047573069,0.809579977306623,0.420289864915236,0.966625022685424,0.436695971602334,0.351689835165042,0.772880937365038,0.814446593846575,0.10139704462693,0.484204234864958,0.708591488468996,0.329361284606055,0.0538128413334343,0.153595333207361,0.216762602414655,0.583433343507742,0.154568674987575,1
0.254376519281855,0.898242443968455,0.600894227820661,0.313734543243739,0.810323105977155,0.568893369626362,0.661488664807582,0.659319604679018,0.591314039576975,0.821651965536906,0.642800842039384,0.951440802400426,0.548124787700819,0.324850491682534,0.59744868074044,0.0831616562769114,0.242017820141963,0.429034866743326,0.56588793456999,0.434381619027377,0.105068327965586,0
0.320172578478096,0.8965560774973,0.544751525657675,0.764097252686708,0.594997293857518,0.593658937788125,0.661927791374842,0.655345440557821,0.840159958372144,0.886663336971891,0.734594110657566,0.79012571417599,0.454463619658871,0.503891271429726,0.756494835946685,0.415306076141101,0.645747169497787,0.802474070472861,0.38725347709809,0.611607681891101,0.380867536440398,1
0.882226400848368,0.0395213308043285,0.878890109120797,0.0455840779009251,0.114336008459738,0.22937661857982,0.0103944415734071,0.0610400421223827,0.411286266736941,0.916595846620096,0.387424652931689,0.154844838700267,0.903630683954941,0.0397967425825581,0.145992198889115,0.902954951299854,0.996565842757769,0.991900403522282,0.951009312387001,0.0579930123814845,0.922841568014302,1
0.327717040506348,0.637156721590728,0.384705216211469,0.519269542897307,0.447788618973257,0.385281092279733,0.626766819891614,0.412314792028595,0.449132121464975,0.407166663276706,0.493619740373622,0.380720839395964,0.193764606313809,0.488377551268684,0.636280913782289,0.712887919295226,0.563060812080933,0.326370904362782,0.141729308554148,0.471069185582167,0.778338430299236,0
0.0639917818627983,0.448176545871753,0.959449572220421,0.0420708876971668,0.0121516641765878,0.475238131674169,0.71044679939704,0.91481427190457,0.760620697835687,0.886663336971891,0.369191403118255,0.568265266721507,0.467741858409706,0.520671212668729,0.749877639768269,0.238450910967046,0.805332293716185,0.871617102330833,0.48932682136133,0.841302216959805,0.25698267855262,1
0.405468975353023,0.525623746418045,0.842289655149612,0.692855461263973,0.914843605696761,0.945117405240511,0.854523700167671,0.463681855598165,0.977971984568859,0.255717470125029,0.991048069893414,0.415181734917912,0.48280459726878,0.189571875584809,0.706653835923455,0.195847611806571,0.478955121022739,0.415381260347993,0.703432555868461,0.951298775609388,0.45529853311782,1
0.330657432201607,0.312887305324538,0.895529689009605,0.127612992834795,0.048453648513448,0.0592307049226553,0.245524677513713,0.0382294734537108,0.2969947380621,0.0516155573585125,0.202757893535408,0.429143823969381,0.211883718203981,0.647402449746612,0.118276061674785,0.501699684436904,0.627796118198146,0.344487437445184,0.212696207715433,0.0605879595736534,0.684074007265377,0
0.799369521263769,0.610928770541731,0.67136499878021,0.833491923466681,0.606795630817809,0.512550473240504,0.760676557846629,0.589702322429422,0.927728764586213,0.507442380083905,0.941397520908314,0.427606092299534,0.562490953975758,0.68130909479769,0.736327885376951,0.666762838449594,0.735189187106505,0.532150223980346,0.259415741205928,0.607419565369674,0.893781418462805,1
0.488355954263144,0.560179123311023,0.581485039126619,0.725721015323391,0.774670962969302,0.878569306507476,0.58009770933337,0.463681855598165,0.209753584471721,0.811621568888899,0.218330776457751,0.491631261229535,0.186519684746074,0.484204144749944,0.727241813821258,0.233674922937185,0.669220064038759,0.838086866329327,0.267967269164691,0.80807461677461,0.20658958773417,0
0.122779654688342,0.293469132028618,0.00505942677026406,0.340070364492894,0.404324959599142,0.843336272734901,0.902645925913759,0.488618680276952,0.663173947723609,0.311859785197021,0.624829332021302,0.302323480657781,0.532825064066145,0.748980904328194,0.888425411264354,0.0241345098499182,0.0105774649571783,0.0173222914646919,0.797737867352655,0.92193449794903,0.00812871596921991,1
0.964817342979036,0.81025437833808,0.123773264182942,0.993307308630045,0.730727901576936,0.890798712708999,0.963493519317589,0.932145425341197,0.923530302870168,0.414812893000032,0.878754020492855,0.806235700940262,0.373767293968977,0.186951075657862,0.930634358931308,0.233709533297644,0.0656623215664084,0.10894800927636,0.228415581014031,0.744816836362401,0.45529853311782,0
0.0987337030513792,0.639296525330703,0.684534925942611,0.627999433373674,0.881477746617384,0.837175668052609,0.536245070625413,0.571001091179726,0.645589519745327,0.398932855424201,0.809074050045676,0.691284323436223,0.337285713948762,0.0580161209752006,0.554673130043646,0.0198698970717188,0.404522315663576,0.429034866743326,0.294729719572437,0.666720533657737,0.0656286688656566,1
0.41727901045914,0.921358224281655,0.801752374247273,0.684123254944781,0.75004975581472,0.512550473240504,0.393167848916327,0.585347459747274,0.27163497654934,0.959869283113702,0.665784188219126,0.822384876067533,0.456205694392042,0.238319667391492,0.443826494082595,0.514888135266293,0.661856039111046,0.701128131064189,0.819531400774851,0.268593238622847,0.603004759467585,0
0.641457330038128,0.145115561268399,0.999626881330999,0.478790041976539,0.0575520904275798,0.214741893934993,0.601953365368214,0.552298759554307,0.235188763156937,0.275041376354195,0.312041504724321,0.249809858739722,0.297193275029738,0.66139405222886,0.724528737840693,0.531083155326403,0.996565842757769,0.941850916732106,0.441615914997496,0.208616752415645,0.236683374789617,0
0.637849571411288,0.581201233698099,0.878890109120797,0.5231127407037,0.667216065678231,0.542152136308883,0.547545642123298,0.536028714147303,0.593736969674884,0.594403581606525,0.556849597480012,0.79012571417599,0.404417789532585,0.387143891749039,0.202901648574641,0.770282199977726,0.629281813737897,0.91321878098859,0.514804888338333,0.655322037700631,0.746754101175983,1
0.430776830698729,0.579563468170605,0.434620197399348,0.149986221364493,0.333714894847013,0.141801502070412,0.313076157178976,0.342032961440398,0.472399172014774,0.455961230902279,0.208004132257339,0.461974840547828,0.349334045671207,0.608252868135601,0.305861084806186,0.557786883933318,0.297278774028458,0.539328593869335,0.492148948062717,0.492205968668579,0.603004744023793,1
0.0906745335449398,0.78161773667146,0.216722372465193,0.851032041510476,0.614646961091308,0.408709571223652,0.30850575351674,0.337911818561877,0.361670487022292,0.774449760405108,0.462998286058988,0.715554859830903,0.919451106317469,0.894875669817388,0.475069838015729,0.258492590844869,0.436407661615284,0.346536937528902,0.506973324466364,0.82850044700355,0.262476637404801,1
0.0319257868386494,0.315859727535633,0.0408302862755132,0.0366200670423912,0.048453648513448,0.191253540624907,0.999966563646265,0.899076871226252,0.179687239836859,0.178693870724977,0.156220841073167,0.241843866176495,0.043280254032731,0.115822664466659,0.969466695945192,0.00297223079801792,0.0157680193775481,0.0207441756089471,0.0407553310277253,0.178023348976198,0.000498649131580175,1
0.313161853791024,0.801323701416387,0.452498827580826,0.688576013418799,0.551275268294984,0.317151935573104,0.438941838118138,0.673905289246728,0.623165050059483,0.782022375247561,0.577784241930298,0.943368953560236,0.956149760287441,0.4695986036979,0.500236803735674,0.534752231212557,0.305036536753337,0.352764328617608,0.881737590082458,0.214881753547734,0.445228393595522,1
0.00993402405077294,0.801335280277147,0.492548878662604,0.504552723591636,0.186321095320849,0.272936959676354,0.360987482768511,0.318210361499363,0.590088108012694,0.6337753540814,0.43751137166219,0.266137574017848,0.964374447646888,0.726700823260728,0.288077856517285,6.43562355119158e-06,0.496336289914213,0.514433589107399,0.884401218849564,0.699936201348129,0.0211585499762629,1
0.393891729391744,0.764365279546392,0.435323266817776,0.800284310611664,0.642892745529713,0.751619229259625,0.855545364776878,0.545629555211627,0.578919097364048,0.76643774638423,0.620758681980383,0.709433212874634,0.184807200563311,0.166443466796673,0.909588651577176,0.132444377328646,0.110770457222751,0.162646952977896,0.220092063419441,0.66374149254104,0.19898316534092,0
0.784719350449346,0.373518443142405,0.276869039526734,0.652099113290213,0.679282780150381,0.557305121375873,0.394275670969853,0.134311326316657,0.835881201518144,0.679469192413419,0.61279220592513,0.784172714116784,0.225837929492212,0.133795533239073,0.49551687439388,0.83561133257109,0.318963005560988,0.467146183693319,0.0485030662372057,0.925868453907437,0.712874500354744,1
0.789353550147106,0.710221088735001,0.147182253817979,0.71333912252086,0.730727901576936,0.816382133539516,0.59419213536527,0.32965453625569,0.871527492333106,0.770244024440864,0.951589274170867,0.769956000715391,0.214912384555117,0.434067785714908,0.469406956584665,0.673459724145608,0.231617651583372,0.125356559682145,0.232592967740626,0.784033792320871,0.507320635036341,0
0.679236519493631,0.973928038152301,0.359719006786643,0.174648484321776,0.519258963381602,0.193407490640596,0.358263217546994,0.405891851772788,0.40542331885263,0.466980833161952,0.177538659272818,0.591463592887591,0.931485148193367,0.732666602384623,0.342598088257285,0.270617214972729,0.37627232688956,0.0917035483310434,0.978528124591219,0.707759189077111,0.77811766130345,0
0.443235262951928,0.651221843767537,0.85998918836997,0.66853794738166,0.339773797154915,0.792003631192167,0.135114994522566,0.235178760359153,0.593736969674884,0.336606679427986,0.796904090966876,0.443342089452739,0.313170518119816,0.348689877891152,0.298446824156375,0.0772994226127749,0.629281813737897,0.539432362619954,0.200431768580604,0.727308682385866,0.168108462981387,1
0.790546348568063,0.311371291896329,0.719458427882072,0.0235231263022289,0.242640867419319,0.0736264201662785,0.00909617287210855,0.309493357935639,0.117472201295591,0.099709909759245,0.0359431659904362,0.12073197646101,0.713679873803348,0.321740187000669,0.175280007086734,0.6870598887042,0.789989220845992,0.717709908974058,0.790387014088702,0.0669753121253756,0.716623974879747,1
0.767889351635145,0.412743960541906,0.290232239820375,0.445256150151697,0.539385410253082,0.785825109857575,0.623175799724296,0.750310679295731,0.286417300288082,0.568717803847831,0.51342372086771,0.717502907662677,0.297193275029738,0.658905270797118,0.739812255617446,0.252709820513783,0.0254555943127695,0.00415087662992269,0.161130307188575,0.917330225819548,0.272875359029537,0
0.303123413317585,0.0645485312888668,0.625710791064446,0.626905937072131,0.748611488056892,0.843776663418683,0.586278459596502,0.458003225201245,0.97467808257251,0.0852167578566107,0.707883355097548,0.0248771636376796,0.40535897427022,0.283579797896055,0.581031065715138,0.0516666965787198,0.621474255922342,0.0832159703541368,0.275121787666015,0.888868199242462,0.388677029244672,0
0.240146462356731,0.936201294543877,0.73749084377703,0.720273356926821,0.331529557144403,0.533859497234806,0.822434640378354,0.882143597931514,0.859766669693875,0.937019621846112,0.761451199970342,0.900598601860141,0.0080640376269273,0.0156848485722327,0.733825248794682,0.509834161534635,0.760647463664336,0.61814818437129,0.0191065789399914,0.583087742518893,0.412989062398168,1
0.314908275534693,0.182353782903111,0.798612859414453,0.0983202084409576,0.189985671621125,0.256354389493222,0.902645925913759,0.609876123630985,0.112941288695677,0.43168097606763,0.264106035194537,0.485611285534629,0.369425018540808,0.149671846177276,0.740232480875533,0.300987134010168,0.810679128356187,0.333965552003226,0.263373002739392,0.413717958571765,0.559372759685033,1
0.690467533093675,0.707071078584956,0.251877418516614,0.395259180255829,0.222517104631473,0.474767512543625,0.185000644403983,0.0381099883698146,0.302979459732164,0.715010158582364,0.543281031593116,0.753782146304945,0.65854134453886,0.724525446827786,0.208127075096149,0.891083084020903,0.164407327502217,0.676270680556518,0.55017316345297,0.257284007815106,0.86647152921641,1
0.00189283303367933,0.602935209417546,0.0655646152563257,0.688120648237131,0.453054467121935,0.776541103681526,0.892411843008027,0.936087301294741,0.936098938913382,0.780857870999187,0.843672904217071,0.938329410086355,0.158049547140519,0.646538442013542,0.942236330930272,0.0832506521885078,0.186687664332872,0.112071754104935,0.204907532577974,0.785120579357459,0.0665800218498759,1
0.710675400177217,0.0893062546008944,0.809397649852996,0.857197359460907,0.509544246609655,0.504569927135274,0.631555499608935,0.478142018735154,0.310885302755312,0.198650388828497,0.624822953819631,0.697552261305481,0.373462597069488,0.716499938871982,0.639625382223479,0.332664043591107,0.867696842312801,0.987367416707259,0.562181289556463,0.209813201759162,0.491133858442827,1
0.797039091499021,0.446212332149656,0.753706027496998,0.692855461263973,0.632794744699992,0.746348080879358,0.298153608851836,0.234166084581009,0.731929174300244,0.521552014427673,0.635134593920917,0.774226901452607,0.84820833352606,0.860456135165311,0.196592179912734,0.823726714901816,0.696012441956611,0.726315071489184,0.628765892479786,0.827776284858569,0.865431096444314,1
0.945130491615558,0.174531982448082,0.81781751513696,0.514881130871362,0.410534648789353,0.19127920331669,0.816645049650695,0.81713025626886,0.848340131160841,0.256698193301588,0.326262763518613,0.265820020573044,0.662611331765606,0.500061623650265,0.844923868408477,0.92694533943926,1,0.963650441266444,0.126586332264258,0.707759189077111,0.971438515023875,0
0.0630484443687789,0.301385803463051,0.213777939823827,0.506833293865414,0.859230981655461,0.520701070102759,0.552843574723696,0.416816460551884,0.359731750793797,0.750446442763526,0.418278189133675,0.725869661627949,0.754878129357695,0.664911796926417,0.314717303899385,0.0118777590469911,0.164421843181375,0.136969813216249,0.842930420980887,0.605731093710721,0.00229522536661244,0
0.437399208000233,0.90760993908823,0.934627176316981,0.918205218034399,0.934895684940659,0.903771502541158,0.927155515529504,0.91481180391902,0.945963603905312,0.816522819332419,0.99950842601308,0.838650431555116,0.40535897427022,0.95184138015349,0.756342130733961,0.0516666965787198,0.801837754404239,0.520907306351876,0.47602305372167,0.863671483317237,0.336355472213994,1
0.301346171306466,0.345052971850079,0.213777939823827,0.313734543243739,0.420985760874619,0.871844437485604,0.685524317405604,0.717036732192207,0.737565615610166,0.375519496417565,0.736652226437544,0.525922048176176,0.144579521188749,0.622171672705874,0.829595419859574,0.424287683733276,0.243186537427054,0.298929221071276,0.149649498150837,0.749615984889836,0.522328015624175,0
0.0144733898456681,0.466159893986675,0.392628525657566,0.888040547135488,0.328487749950275,0.66999377955244,0.652167298014099,0.44638786342168,0.848435921012731,0.394934223461692,0.646736440592744,0.469226934071111,0.280411236359055,0.726572889979481,0.736327885376951,0.556932547353348,0.383619390561735,0.606967540653707,0.519707815736565,0.793393076933602,0.346328763721422,1
0.177102568933876,0.35763674150213,0.335251373829177,0.610042086038218,0.830946817906244,0.783495913570573,0.811874280573494,0.705163599539634,0.643544568209269,0.426681130499175,0.740611527964619,0.427097520587507,0.0765159712238943,0.297774189197673,0.72992562910062,0.258492590844869,0.58071962489213,0.456388480323501,0.129886231373045,0.723356378443376,0.40909253209297,0
0.488524654674449,0.285527925517987,0.0431260772583181,0.444761406202419,0.231475927919335,0.11491207064388,0.86016163484027,0.906568700740011,0.402787240791728,0.569386228774137,0.336696027314466,0.491631307387796,0.800078032058084,0.993229043227872,0.845721378474307,0.238663498043601,0.0527395488608963,0.22090746460832,0.368992275440597,0.232677248934792,0.586970938182519,0
0.323189795547628,0.666675854076446,0.196163448028843,0.577679409696698,0.691532212844624,0.771130920190131,0.474116187301704,0.558579043957416,0.413962420632034,0.815578526933991,0.523752306259935,0.629198278407671,0.428023834912665,0.0335337641431759,0.502227378046893,0.40463185423367,0.406931839514273,0.490434616508236,0.23199123624701,0.819467784880668,0.707272110644262,1
0.133752916529268,0.237941819811858,0.785114041986198,0.983648592121742,0.944747521364457,0.983159748052194,0.959616307969508,0.939538000964715,0.854591084536083,0.29811851152097,0.89733340086151,0.136722982616307,0.570951952205931,0.661379108155739,0.938778859740477,0.107418684687863,0.656708826615293,0.438205020590746,0.395189182192933,0.997911151368788,0.161726100038084,1
0.222405808749276,0.560179123311023,0.280520596376661,0.909214304382172,0.773554939505228,0.911548510438182,0.902645925913759,0.993377278671802,0.920634576763403,0.529235940514476,0.859004116056415,0.719329728516807,0.140815272350844,0.00586369383243834,0.791544937693718,0.29905338020401,0.172599393036343,0.265510919852923,0.0082437364533586,0.991709548511597,0.438028945989047,0
0.161414887586003,0.846504204201095,0.563673359768382,0.844920890997872,0.804674390266439,0.884079936608428,0.811604815466706,0.775671242945904,0.942092348463172,0.798913841511049,0.941397520908314,0.755935675325505,0.0299141625918651,0.0698326474078867,0.934652328507189,0.217286894598929,0.428755674013315,0.199138768429359,0.035388302849452,0.877034222395095,0.146127562009138,0
0.805501087308095,0.393661831516043,0.734625307994451,0.271803565806404,0.43671049569564,0.610209610662329,0.329701764150669,0.150399353859375,0.323431159018471,0.274598903611363,0.234287869404788,0.322298006221641,0.0333699927374497,0.0399426237707186,0.266669583824898,0.690818338179388,0.952455439152782,0.91321878098859,0.035388302849452,0.600232373120065,0.75627354599022,1
0.354061640384704,0.347944690158465,0.703169852460691,0.991183576923709,0.875892014317457,0.696821840934449,0.430654360656483,0.640287050299039,0.623165050059483,0.470049290029221,0.841741520531168,0.536108530009577,0.357339943686671,0.365169000194949,0.459725585717546,0.38236347882133,0.662040688016685,0.315832860937847,0.460010415021737,0.688683937563134,0.624315971320262,1
0.522356326599611,0.237998624340527,0.685807053965561,0.840682977290329,0.857300277105411,0.410298532676557,0.656411219452408,0.578474292904455,0.869760712358952,0.221471694957772,0.946943651872207,0.29097559545079,0.0080640376269273,0.0648950655721898,0.967527038224695,0.889587269865274,0.752817643214767,0.69706836266933,0.0412603417541064,0.479847356121698,0.655734835664162,0
0.131138675958607,0.639296525330703,0.456345435431514,0.927429950002338,0.14866128860634,0.414107726312273,0.181245885606921,0.264125904361473,0.865095687589966,0.348710481532624,0.918295543096575,0.331534874165813,0.25389350838768,0.246524699473939,0.221891873361586,0.159397070902987,0.42914073395881,0.630611591524924,0.0668340651501614,0.351748982175532,0.0729347558506487,1
0.997206079673245,0.682537016482667,0.2293268591435,0.854998677515299,0.203128965868545,0.168540751646073,0.169805377361709,0.0844927271845543,0.369164620192759,0.766204080156752,0.521136776521095,0.588936489680305,0.924586184882678,0.730624476018743,0.0432589463925536,0.948847065594353,0.214388581764817,0.11732691255287,0.835325533290158,0.0938131638021638,0.976920165174436,1
0.995702660418403,0.166498008829479,0.973868858199638,0.365149510624023,0.000597779361969873,0.0240886556260414,0.29065378890589,0.0125962838582663,0.331745603386877,0.130556051494257,0.153103432975828,0.427606092299534,0.988008199706931,0.127378322953586,0.461663639298078,0.84457842224253,0.62602291754359,0.829737968474683,0.797746352156476,0.0604498295182242,0.781194944814701,0
0.836829859131702,0.560179123311023,0.455289973559805,0.300446734262007,0.20417176321187,0.372569983183852,0.360987482768511,0.761475657291754,0.256919716865666,0.271558289621673,0.619815379522703,0.281899604429864,0.754882142154903,0.688807129539431,0.741328450093631,0.629039449042944,0.416908607800896,0.375663814569025,0.884401218849564,0.149868934864215,0.805502468381154,1
0.127891613590446,0.67502477270772,0.0789547331183141,0.544806713024218,0.472036244878144,0.363580515435952,0.600421263309785,0.47904899556525,0.527672100481116,0.548979132154983,0.65279708955506,0.642851630242055,0.75286116269972,0.944861311491857,0.572381023166811,0.637821899768275,0.232652572173613,0.277974611868157,0.928540127740371,0.209728696997419,0.299522802294453,1
0.173363328522798,0.741926310132202,0.380158798369806,0.671015144038816,0.667920637632142,0.476090085809429,0.851602307345321,0.741749473214772,0.587178513180494,0.750446442763526,0.67360243311609,0.492643804213646,0.397526683340094,0.524501671483314,0.724923400831384,0.548489266074843,0.376640157355011,0.433673822073546,0.615789704227234,0.484078221554493,0.349991058044872,1
0.964631039568973,0.929218666346515,0.934077362370247,0.982981245511875,0.701329118108534,0.504569927135274,0.560560328216429,0.783506043852959,0.777283748272048,0.868589226403425,0.809074050045676,0.723281306409241,0.614350660336413,0.362693811111121,0.582068513530831,0.875441784406853,0.913670980232138,0.923063534581724,0.559990276354858,0.444272238560615,0.904630805359737,1
0.710789339041191,0.601007942099521,0.978524271919154,0.898414877956027,0.776876184486879,0.709201854074377,0.792934884241037,0.914363526569004,0.921439887420382,0.275041376354195,0.906848320380135,0.511841732433982,0.156591232307661,0.301157512332991,0.938778859740477,0.841751672793803,0.947384765308764,0.99926921921651,0.30655858545668,0.557892949664166,0.781194944814701,1
0.0107364324173641,0.595439993379011,0.829843071356306,0.934240274231032,0.897651463842139,0.909893266818155,0.664595165832943,0.717415308599979,0.937107577838102,0.533175346096159,0.941397520908314,0.654111553190994,0.144746174801061,0.0981536184632446,0.818604045914288,0.240370343244737,0.727523125606917,0.923063534581724,0.629577465464375,0.6797602284179,0.178929850284799,0
0.078680508050781,0.327905496395902,0.041365113094101,0.0168844922417063,0.121195662385101,0.0364776900680502,0.271254607172595,0.0993203372148563,0.582424585099145,0.0720047248519529,0.277364667185583,0.7015806003848,0.761896726099665,0.923200260492467,0.218125085368467,0.313224336228881,0.334011236587236,0.25873836696441,0.757236720659901,0.247406723672361,0.424886109761495,0
0.970488287209446,0.373518443142405,0.888978879237605,0.243537319649807,0.309284658700409,0.0953203215614,0.0214341874002595,0.191221438274385,0.290820716260368,0.160958138504756,0.194182029205158,0.197608189730883,0.922071707950947,0.974430796024967,0.089973477625129,0.936813204908501,0.926471821232721,0.928351230554635,0.691663608289647,0.0606806767921898,0.992516649179147,1
