"t_id","feature1","feature2","feature3","feature4","feature5","feature6","feature7","feature8","feature9","feature10","feature11","feature12","feature13","feature14","feature15","feature16","feature17","feature18","feature19","feature20","feature21"
123867,0.0720855716014366,0.222477986391009,0.052212362896044,0.329380374226356,0.428279927833321,0.247540278224513,0.36240138091983,0.187306207132997,0.214688092922883,0.505784357817136,0.279870191189879,0.669816993575878,0.875480743060993,0.767697191926055,0.145992198889115,0.0366294542597271,0.0693549525651272,0.0523806991706413,0.868473428187843,0.329617498756152,0.0925801386049376
86220,0.52848149428432,0.895100561724591,0.519363346172514,0.263521894752118,0.298580471465152,0.150036030104384,0.280581691472008,0.330742367695735,0.089937616400651,0.616412351811633,0.0764967938954918,0.262484917019141,0.903630683954941,0.961028936231312,0.389309574594558,0.871330629525444,0.598886249805182,0.734306578815349,0.94370074822478,0.539287447526184,0.878455231692389
43963,0.0322479427433928,0.442858972987441,0.146288734026057,0.064324831442198,0.594997293857518,0.447189376338337,0.515518053419827,0.828291634464302,0.227821664323251,0.261664335126999,0.155145435404215,0.306114581665225,0.558155601388575,0.503491070653475,0.515538412646469,0.0832895982859608,0.093503536193,0.112071754104935,0.669068320869616,0.520690299710852,0.172964377042248
130293,0.280651563283719,0.823222899154207,0.208429172586855,0.774715816822622,0.837561433506749,0.539990440253711,0.414079231996806,0.396709735110482,0.718760596323949,0.719061402735623,0.624169268423187,0.770073581190472,0.52596005637153,0.207355622981611,0.494503711474871,0.191133668626299,0.23268561112161,0.312593937069008,0.479428638107736,0.491719557935903,0.187560474025551
122928,0.821654602279243,0.0481824548746822,0.613165176819807,0.750092539317253,0.946504038142124,0.998109226398943,0.536270720431018,0.626353055393621,0.54198247308738,0.0632849472936437,0.79660349814441,0.0121410687520517,0.394472469867799,0.583620229498909,0.636280913782289,0.700983919219812,0.58071962489213,0.522936692041505,0.801702249525368,0.950441827022898,0.457258967977917
56544,0.497526635988084,0.210614209977509,0.164474233843895,0.0611993875854337,0.117809953118931,0.265531005963348,0.084342436276659,0.0520690246827636,0.234597827924857,0.46218848332403,0.310846431148043,0.362725949300013,0.772906892046596,0.993229043227872,0.266662914761528,0.34950193107985,0.247603784818184,0.423437921852335,0.725345401222837,0.192487629139701,0.632583156321746
110947,0.0315466314626718,0.741926310132202,0.0821694954988009,0.432904904508298,0.914000047573069,0.809579977306623,0.420289864915236,0.966625022685424,0.436695971602334,0.351689835165042,0.772880937365038,0.814446593846575,0.10139704462693,0.484204234864958,0.708591488468996,0.329361284606055,0.0538128413334343,0.153595333207361,0.216762602414655,0.583433343507742,0.154568674987575
96069,0.254376519281855,0.898242443968455,0.600894227820661,0.313734543243739,0.810323105977155,0.568893369626362,0.661488664807582,0.659319604679018,0.591314039576975,0.821651965536906,0.642800842039384,0.951440802400426,0.548124787700819,0.324850491682534,0.59744868074044,0.0831616562769114,0.242017820141963,0.429034866743326,0.56588793456999,0.434381619027377,0.105068327965586
17165,0.320172578478096,0.8965560774973,0.544751525657675,0.764097252686708,0.594997293857518,0.593658937788125,0.661927791374842,0.655345440557821,0.840159958372144,0.886663336971891,0.734594110657566,0.79012571417599,0.454463619658871,0.503891271429726,0.756494835946685,0.415306076141101,0.645747169497787,0.802474070472861,0.38725347709809,0.611607681891101,0.380867536440398
77684,0.882226400848368,0.0395213308043285,0.878890109120797,0.0455840779009251,0.114336008459738,0.22937661857982,0.0103944415734071,0.0610400421223827,0.411286266736941,0.916595846620096,0.387424652931689,0.154844838700267,0.903630683954941,0.0397967425825581,0.145992198889115,0.902954951299854,0.996565842757769,0.991900403522282,0.951009312387001,0.0579930123814845,0.922841568014302
79630,0.327717040506348,0.637156721590728,0.384705216211469,0.519269542897307,0.447788618973257,0.385281092279733,0.626766819891614,0.412314792028595,0.449132121464975,0.407166663276706,0.493619740373622,0.380720839395964,0.193764606313809,0.488377551268684,0.636280913782289,0.712887919295226,0.563060812080933,0.326370904362782,0.141729308554148,0.471069185582167,0.778338430299236
47618,0.882516790249381,0.772142701936391,0.123534031565075,0.139604905257171,0.108157494746678,0.367151266453839,0.0890801796497222,0.0289335307826572,0.126409877491172,0.904478394273528,0.415820917611587,0.889352357142338,0.636725741882732,0.933257922085958,0.162925574619274,0.769275085320355,0.0824098968405394,0.541396768213497,0.757236720659901,0.0796621076865254,0.296767212954746
27915,0.212789494794687,0.0663759025532765,0.169586497648666,0.991209063780892,0.883063438440094,0.915644386254684,0.999966563646265,0.873705256659887,0.999648611132432,0.0549903913446016,0.99095016376799,0.0160928158914397,0.357345595298006,0.316888484773116,0.979478281994616,0.00396647420828687,0.0403249984829537,0.0082974803358455,0.220651086068381,0.975230741662717,0.0751645922051479
131369,0.0639917818627983,0.448176545871753,0.959449572220421,0.0420708876971668,0.0121516641765878,0.475238131674169,0.71044679939704,0.91481427190457,0.760620697835687,0.886663336971891,0.369191403118255,0.568265266721507,0.467741858409706,0.520671212668729,0.749877639768269,0.238450910967046,0.805332293716185,0.871617102330833,0.48932682136133,0.841302216959805,0.25698267855262
67315,0.405468975353023,0.525623746418045,0.842289655149612,0.692855461263973,0.914843605696761,0.945117405240511,0.854523700167671,0.463681855598165,0.977971984568859,0.255717470125029,0.991048069893414,0.415181734917912,0.48280459726878,0.189571875584809,0.706653835923455,0.195847611806571,0.478955121022739,0.415381260347993,0.703432555868461,0.951298775609388,0.45529853311782
108752,0.330657432201607,0.312887305324538,0.895529689009605,0.127612992834795,0.048453648513448,0.0592307049226553,0.245524677513713,0.0382294734537108,0.2969947380621,0.0516155573585125,0.202757893535408,0.429143823969381,0.211883718203981,0.647402449746612,0.118276061674785,0.501699684436904,0.627796118198146,0.344487437445184,0.212696207715433,0.0605879595736534,0.684074007265377
54347,0.462648441755364,0.51022793312825,0.469520774179209,0.298909719447598,0.281657385856181,0.719532693403413,0.428571751224683,0.298762918312744,0.647761218679018,0.371236183085,0.753772750074765,0.30610870418008,0.242930163513522,0.583642653118175,0.389309574594558,0.756181507063505,0.640276478247576,0.449322694069087,0.142415258471559,0.652873669463778,0.81062755227955
20636,0.799369521263769,0.610928770541731,0.67136499878021,0.833491923466681,0.606795630817809,0.512550473240504,0.760676557846629,0.589702322429422,0.927728764586213,0.507442380083905,0.941397520908314,0.427606092299534,0.562490953975758,0.68130909479769,0.736327885376951,0.666762838449594,0.735189187106505,0.532150223980346,0.259415741205928,0.607419565369674,0.893781418462805
74730,0.488355954263144,0.560179123311023,0.581485039126619,0.725721015323391,0.774670962969302,0.878569306507476,0.58009770933337,0.463681855598165,0.209753584471721,0.811621568888899,0.218330776457751,0.491631261229535,0.186519684746074,0.484204144749944,0.727241813821258,0.233674922937185,0.669220064038759,0.838086866329327,0.267967269164691,0.80807461677461,0.20658958773417
58451,0.122779654688342,0.293469132028618,0.00505942677026406,0.340070364492894,0.404324959599142,0.843336272734901,0.902645925913759,0.488618680276952,0.663173947723609,0.311859785197021,0.624829332021302,0.302323480657781,0.532825064066145,0.748980904328194,0.888425411264354,0.0241345098499182,0.0105774649571783,0.0173222914646919,0.797737867352655,0.92193449794903,0.00812871596921991
125015,0.964817342979036,0.81025437833808,0.123773264182942,0.993307308630045,0.730727901576936,0.890798712708999,0.963493519317589,0.932145425341197,0.923530302870168,0.414812893000032,0.878754020492855,0.806235700940262,0.373767293968977,0.186951075657862,0.930634358931308,0.233709533297644,0.0656623215664084,0.10894800927636,0.228415581014031,0.744816836362401,0.45529853311782
22240,0.0987337030513792,0.639296525330703,0.684534925942611,0.627999433373674,0.881477746617384,0.837175668052609,0.536245070625413,0.571001091179726,0.645589519745327,0.398932855424201,0.809074050045676,0.691284323436223,0.337285713948762,0.0580161209752006,0.554673130043646,0.0198698970717188,0.404522315663576,0.429034866743326,0.294729719572437,0.666720533657737,0.0656286688656566
37248,0.41727901045914,0.921358224281655,0.801752374247273,0.684123254944781,0.75004975581472,0.512550473240504,0.393167848916327,0.585347459747274,0.27163497654934,0.959869283113702,0.665784188219126,0.822384876067533,0.456205694392042,0.238319667391492,0.443826494082595,0.514888135266293,0.661856039111046,0.701128131064189,0.819531400774851,0.268593238622847,0.603004759467585
54678,0.641457330038128,0.145115561268399,0.999626881330999,0.478790041976539,0.0575520904275798,0.214741893934993,0.601953365368214,0.552298759554307,0.235188763156937,0.275041376354195,0.312041504724321,0.249809858739722,0.297193275029738,0.66139405222886,0.724528737840693,0.531083155326403,0.996565842757769,0.941850916732106,0.441615914997496,0.208616752415645,0.236683374789617
58923,0.319234137381342,0.637156721590728,0.0121896036709325,0.235179990387994,0.159657331372369,0.461828965873815,0.230870283373493,0.429592152812006,0.510030491907272,0.271558289621673,0.291235796277611,0.284002805560606,0.537494826631385,0.807335662506056,0.405096480404034,0.380270450885829,0.232913144392415,0.145261770402183,0.448236010784635,0.192690450025608,0.166979166634492
62325,0.637849571411288,0.581201233698099,0.878890109120797,0.5231127407037,0.667216065678231,0.542152136308883,0.547545642123298,0.536028714147303,0.593736969674884,0.594403581606525,0.556849597480012,0.79012571417599,0.404417789532585,0.387143891749039,0.202901648574641,0.770282199977726,0.629281813737897,0.91321878098859,0.514804888338333,0.655322037700631,0.746754101175983
121283,0.643478761088331,0.0665778439392368,0.311187551182953,0.584973229045729,0.295330724918233,0.242981954404482,0.920356927153289,0.912160951642653,0.176870087233167,0.0158749752344535,0.582049332251909,0.172995682171698,0.951574390352721,0.812962714312277,0.992282839106722,0.824945631066671,0.10594920061366,0.07053133651682,0.881737095385415,0.130264602520559,0.574666622600382
65235,0.811243855378148,0.0657748158900596,0.985853149131703,0.00507246668663242,0.279815086382604,0.494702212801023,0.366564846625534,0.479062058597051,0.0839161824608415,0.119449455308641,0.0100958175197961,0.0177723765091135,0.290174142227072,0.372372433937434,0.518237229605128,0.952469883547845,0.99854152135867,0.980862712850961,0.0118102622772788,0.68819429544151,0.977525778004149
115715,0.430776830698729,0.579563468170605,0.434620197399348,0.149986221364493,0.333714894847013,0.141801502070412,0.313076157178976,0.342032961440398,0.472399172014774,0.455961230902279,0.208004132257339,0.461974840547828,0.349334045671207,0.608252868135601,0.305861084806186,0.557786883933318,0.297278774028458,0.539328593869335,0.492148948062717,0.492205968668579,0.603004744023793
93169,0.0906745335449398,0.78161773667146,0.216722372465193,0.851032041510476,0.614646961091308,0.408709571223652,0.30850575351674,0.337911818561877,0.361670487022292,0.774449760405108,0.462998286058988,0.715554859830903,0.919451106317469,0.894875669817388,0.475069838015729,0.258492590844869,0.436407661615284,0.346536937528902,0.506973324466364,0.82850044700355,0.262476637404801
68801,0.0319257868386494,0.315859727535633,0.0408302862755132,0.0366200670423912,0.048453648513448,0.191253540624907,0.999966563646265,0.899076871226252,0.179687239836859,0.178693870724977,0.156220841073167,0.241843866176495,0.043280254032731,0.115822664466659,0.969466695945192,0.00297223079801792,0.0157680193775481,0.0207441756089471,0.0407553310277253,0.178023348976198,0.000498649131580175
42629,0.338916557955883,0.322762953506137,0.213532687402146,0.706713043097394,0.778865121311171,0.734081550366654,0.5410968956154,0.325555290854062,0.637277530300734,0.445098380427421,0.738516281417934,0.24567770973298,0.281052610007543,0.212967580523022,0.661945578779343,0.436117613709461,0.276785380413824,0.336041892379921,0.575209825750612,0.638468468547993,0.291800010934204
124562,0.313161853791024,0.801323701416387,0.452498827580826,0.688576013418799,0.551275268294984,0.317151935573104,0.438941838118138,0.673905289246728,0.623165050059483,0.782022375247561,0.577784241930298,0.943368953560236,0.956149760287441,0.4695986036979,0.500236803735674,0.534752231212557,0.305036536753337,0.352764328617608,0.881737590082458,0.214881753547734,0.445228393595522
2783,0.00993402405077294,0.801335280277147,0.492548878662604,0.504552723591636,0.186321095320849,0.272936959676354,0.360987482768511,0.318210361499363,0.590088108012694,0.6337753540814,0.43751137166219,0.266137574017848,0.964374447646888,0.726700823260728,0.288077856517285,6.43562355119158e-06,0.496336289914213,0.514433589107399,0.884401218849564,0.699936201348129,0.0211585499762629
9867,0.393891729391744,0.764365279546392,0.435323266817776,0.800284310611664,0.642892745529713,0.751619229259625,0.855545364776878,0.545629555211627,0.578919097364048,0.76643774638423,0.620758681980383,0.709433212874634,0.184807200563311,0.166443466796673,0.909588651577176,0.132444377328646,0.110770457222751,0.162646952977896,0.220092063419441,0.66374149254104,0.19898316534092
41050,0.0491877800643486,0.797685699044431,0.287431440321809,0.251034152829139,0.276927351759372,0.445814958137537,0.300311730426861,0.246135044239427,0.542933564772073,0.782490596625558,0.688671496488121,0.943368753541108,0.369376145121371,0.762395620530483,0.570365748070769,0.162838452615048,0.188567003002316,0.207951357666211,0.276910012539221,0.392824696109149,0.30041001721365
52711,0.784719350449346,0.373518443142405,0.276869039526734,0.652099113290213,0.679282780150381,0.557305121375873,0.394275670969853,0.134311326316657,0.835881201518144,0.679469192413419,0.61279220592513,0.784172714116784,0.225837929492212,0.133795533239073,0.49551687439388,0.83561133257109,0.318963005560988,0.467146183693319,0.0485030662372057,0.925868453907437,0.712874500354744
75066,0.789353550147106,0.710221088735001,0.147182253817979,0.71333912252086,0.730727901576936,0.816382133539516,0.59419213536527,0.32965453625569,0.871527492333106,0.770244024440864,0.951589274170867,0.769956000715391,0.214912384555117,0.434067785714908,0.469406956584665,0.673459724145608,0.231617651583372,0.125356559682145,0.232592967740626,0.784033792320871,0.507320635036341
33898,0.372503815547608,0.778929957670107,0.282055630753718,0.340070364492894,0.473077098574699,0.438776783860151,0.204563327853794,0.208577365884438,0.577914140825047,0.333731224325756,0.548939372201053,0.470886738953374,0.703048136075607,0.818910395337569,0.378915609107689,0.423745051896808,0.247155344999669,0.265780826218915,0.804626688569653,0.750003010708728,0.470459471321961
65302,0.0236225184108668,0.0436049603900039,0.888978879237605,0.04953586230502,0.995689161148895,0.99548799497704,0.997886560259985,0.95189773548178,0.0334591449905263,0.489962341302754,0.0535668961700286,0.0784784280293635,0.0107512026828031,0.0630379152912863,0.979478281994616,0.0879596704549829,0.976121834008097,0.972934650533372,0.129742979102168,0.962289186549377,0.147604266439993
52109,0.679236519493631,0.973928038152301,0.359719006786643,0.174648484321776,0.519258963381602,0.193407490640596,0.358263217546994,0.405891851772788,0.40542331885263,0.466980833161952,0.177538659272818,0.591463592887591,0.931485148193367,0.732666602384623,0.342598088257285,0.270617214972729,0.37627232688956,0.0917035483310434,0.978528124591219,0.707759189077111,0.77811766130345
56518,0.443235262951928,0.651221843767537,0.85998918836997,0.66853794738166,0.339773797154915,0.792003631192167,0.135114994522566,0.235178760359153,0.593736969674884,0.336606679427986,0.796904090966876,0.443342089452739,0.313170518119816,0.348689877891152,0.298446824156375,0.0772994226127749,0.629281813737897,0.539432362619954,0.200431768580604,0.727308682385866,0.168108462981387
47981,0.790546348568063,0.311371291896329,0.719458427882072,0.0235231263022289,0.242640867419319,0.0736264201662785,0.00909617287210855,0.309493357935639,0.117472201295591,0.099709909759245,0.0359431659904362,0.12073197646101,0.713679873803348,0.321740187000669,0.175280007086734,0.6870598887042,0.789989220845992,0.717709908974058,0.790387014088702,0.0669753121253756,0.716623974879747
77379,0.767889351635145,0.412743960541906,0.290232239820375,0.445256150151697,0.539385410253082,0.785825109857575,0.623175799724296,0.750310679295731,0.286417300288082,0.568717803847831,0.51342372086771,0.717502907662677,0.297193275029738,0.658905270797118,0.739812255617446,0.252709820513783,0.0254555943127695,0.00415087662992269,0.161130307188575,0.917330225819548,0.272875359029537
117259,0.303123413317585,0.0645485312888668,0.625710791064446,0.626905937072131,0.748611488056892,0.843776663418683,0.586278459596502,0.458003225201245,0.97467808257251,0.0852167578566107,0.707883355097548,0.0248771636376796,0.40535897427022,0.283579797896055,0.581031065715138,0.0516666965787198,0.621474255922342,0.0832159703541368,0.275121787666015,0.888868199242462,0.388677029244672
21940,0.240146462356731,0.936201294543877,0.73749084377703,0.720273356926821,0.331529557144403,0.533859497234806,0.822434640378354,0.882143597931514,0.859766669693875,0.937019621846112,0.761451199970342,0.900598601860141,0.0080640376269273,0.0156848485722327,0.733825248794682,0.509834161534635,0.760647463664336,0.61814818437129,0.0191065789399914,0.583087742518893,0.412989062398168
125627,0.314908275534693,0.182353782903111,0.798612859414453,0.0983202084409576,0.189985671621125,0.256354389493222,0.902645925913759,0.609876123630985,0.112941288695677,0.43168097606763,0.264106035194537,0.485611285534629,0.369425018540808,0.149671846177276,0.740232480875533,0.300987134010168,0.810679128356187,0.333965552003226,0.263373002739392,0.413717958571765,0.559372759685033
26068,0.690467533093675,0.707071078584956,0.251877418516614,0.395259180255829,0.222517104631473,0.474767512543625,0.185000644403983,0.0381099883698146,0.302979459732164,0.715010158582364,0.543281031593116,0.753782146304945,0.65854134453886,0.724525446827786,0.208127075096149,0.891083084020903,0.164407327502217,0.676270680556518,0.55017316345297,0.257284007815106,0.86647152921641
62824,0.00189283303367933,0.602935209417546,0.0655646152563257,0.688120648237131,0.453054467121935,0.776541103681526,0.892411843008027,0.936087301294741,0.936098938913382,0.780857870999187,0.843672904217071,0.938329410086355,0.158049547140519,0.646538442013542,0.942236330930272,0.0832506521885078,0.186687664332872,0.112071754104935,0.204907532577974,0.785120579357459,0.0665800218498759
57056,0.558036779002686,0.229966300520386,0.966892248677596,0.181885807804051,0.299369977697733,0.755449582808075,0.511491618325838,0.298762918312744,0.331009939237288,0.236950587178867,0.599017377461537,0.3244068848184,0.185591932157874,0.474361602713543,0.761670459863557,0.829536738436861,0.734182508978973,0.796543299437968,0.644871729104379,0.318309024566311,0.512169074302242
102774,0.710675400177217,0.0893062546008944,0.809397649852996,0.857197359460907,0.509544246609655,0.504569927135274,0.631555499608935,0.478142018735154,0.310885302755312,0.198650388828497,0.624822953819631,0.697552261305481,0.373462597069488,0.716499938871982,0.639625382223479,0.332664043591107,0.867696842312801,0.987367416707259,0.562181289556463,0.209813201759162,0.491133858442827
2647,0.797039091499021,0.446212332149656,0.753706027496998,0.692855461263973,0.632794744699992,0.746348080879358,0.298153608851836,0.234166084581009,0.731929174300244,0.521552014427673,0.635134593920917,0.774226901452607,0.84820833352606,0.860456135165311,0.196592179912734,0.823726714901816,0.696012441956611,0.726315071489184,0.628765892479786,0.827776284858569,0.865431096444314
113179,0.898584077561937,0.952508659322914,0.889114636730338,0.263659869898719,0.365714879297839,0.767357559859016,0.72650509395031,0.146690663241249,0.902629416290374,0.645798324455403,0.852472370491491,0.943869662981925,0.387487920638021,0.679560578165913,0.71253113739643,0.843528237250078,0.897137858339657,0.880259375982179,0.395189182192933,0.728299536577841,0.876437160603383
48367,0.0987337030513792,0.764365279546392,0.311661868056474,0.864100679253063,0.75234228717924,0.843776663418683,0.726795233684892,0.811778248825919,0.844705903395145,0.776069483648713,0.876400770580173,0.709433228260721,0.283731473780643,0.28029108050605,0.872169948053789,0.110889495025928,0.19540546567703,0.178733293262802,0.444060168112446,0.632874256473166,0.103016975506456
35497,0.642531578570692,0.859899780646429,0.0258538409412815,0.626905937072131,0.804877686463059,0.843776663418683,0.909651560658,0.803800163280038,0.479374981498403,0.64600447926813,0.61597504532245,0.701383812335038,0.130220247122755,0.503491070653475,0.966141269239505,0.668173705395766,0.0987592533904603,0.240818483339869,0.378390484883153,0.694220709729028,0.639442438982353
10897,0.945130491615558,0.174531982448082,0.81781751513696,0.514881130871362,0.410534648789353,0.19127920331669,0.816645049650695,0.81713025626886,0.848340131160841,0.256698193301588,0.326262763518613,0.265820020573044,0.662611331765606,0.500061623650265,0.844923868408477,0.92694533943926,1,0.963650441266444,0.126586332264258,0.707759189077111,0.971438515023875
62297,0.0630484443687789,0.301385803463051,0.213777939823827,0.506833293865414,0.859230981655461,0.520701070102759,0.552843574723696,0.416816460551884,0.359731750793797,0.750446442763526,0.418278189133675,0.725869661627949,0.754878129357695,0.664911796926417,0.314717303899385,0.0118777590469911,0.164421843181375,0.136969813216249,0.842930420980887,0.605731093710721,0.00229522536661244
